Genome	Total_ARGs	blaZ	mecA	mecC	Category	Total_Transporters	Max_Bitscore	Min_Bitscore	Mean_Bitscore	Median_Bitscore	Max_E_Value	Min_E_Value	Mean_E_Value	Median_E_Value	Max_Identity	Min_Identity	Mean_Identity	Median_Identity	Max_Length	Min_Length	Mean_Length	Median_Length
GCA_009912035.1_ASM991203v1	10	1	0	0	MRSA	138	1436	50.1	215.633333333333	112	2.91e-06	0	2.36951711197769e-08	5.04e-29	100	25.052	39.2442391304348	31.106	710	65	298.840579710145	240
GCA_009912055.1_ASM991205v1	10	1	0	0	MRSA	135	1446	50.1	219.394814814815	113	3.03e-06	0	2.91007391990041e-08	8.58e-30	100	25.141	39.4375777777778	31.25	710	70	305.585185185185	243
GCA_009912075.1_ASM991207v1	10	1	0	0	MRSA	139	1433	50.1	214.847482014388	112	2.91e-06	0	3.73616071658766e-08	3.7e-29	100	25.052	39.1193597122302	30.962	710	70	298.906474820144	240
GCA_009912095.1_ASM991209v1	9	0	0	0	MSSA	133	1451	50.1	219.325563909774	114	2.83e-06	0	2.67103382940753e-08	7.12e-30	100	25.141	39.434992481203	31.25	710	70	306.037593984962	243
GCA_009912115.1_ASM991211v1	9	1	0	0	MRSA	139	1438	50.1	214.620143884892	112	2.98e-06	0	2.37115002473937e-08	6.38e-29	100	25.137	39.0631726618705	30.667	728	70	298.611510791367	240
GCA_009912155.1_ASM991215v1	10	1	0	0	MRSA	142	1436	50.1	211.59014084507	110	2.91e-06	0	2.30266451769733e-08	5.105e-28	100	25.052	38.8295774647887	30.593	710	70	294.380281690141	238.5
GCA_009912195.1_ASM991219v1	11	1	0	0	MRSA	130	1447	50.1	224.33	115	2.98e-06	0	3.13642433872688e-08	2.418e-30	100	25.14	39.9751076923077	31.3345	727	70	307	242
GCA_009912255.1_ASM991225v1	9	1	0	0	MRSA	139	1424	50.1	213.293525179856	112	2.71e-06	0	2.46443806403019e-08	9.52e-29	100	25.275	39.0484604316547	30.943	728	62	296.129496402878	240
GCA_009912295.1_ASM991229v1	10	1	0	0	MRSA	129	1383	50.1	222.017829457364	114	2.98e-06	0	2.84416362723469e-08	4.75e-30	100	25.235	39.3982945736434	31.169	696	70	307.170542635659	243
GCA_009912335.1_ASM991233v1	9	1	0	0	MRSA	130	1441	50.4	224.263076923077	115.5	2.02e-06	0	2.14034086623018e-08	3.005e-30	100	25.141	39.7842923076923	31.2685	727	70	308.084615384615	242
GCA_009912355.1_ASM991235v1	9	1	0	0	MRSA	132	1444	50.1	222.436363636364	114	2.98e-06	0	2.78225801175515e-08	5.935e-30	100	25.141	39.7492803030303	31.3065	728	70	304.174242424242	240.5
GCA_009912375.1_ASM991237v1	9	1	0	0	MRSA	135	1424	50.1	218.359259259259	113	2.71e-06	0	2.53289559929549e-08	4.97e-29	100	25.275	39.2564222222222	30.994	728	70	301.77037037037	241
GCA_009912495.1_ASM991249v1	12	1	0	0	MRSA	137	1424	50.1	216.232846715328	112	2.71e-06	0	2.49953418182038e-08	6.38e-29	99.709	25.275	39.0660510948905	30.943	728	70	299.744525547445	240
GCA_009912595.1_ASM991259v1	10	1	0	0	MRSA	141	1436	50.1	213.036170212766	111	2.91e-06	0	2.3764990173271e-08	1.02e-28	100	25.052	38.9581914893617	30.802	710	70	297.035460992908	239
GCA_009912615.1_ASM991261v1	10	1	0	0	MRSA	130	1453	51.2	224.179230769231	115	5.76e-07	0	5.75446166619645e-09	2.26e-30	100	25.141	39.9120076923077	31.2765	710	70	306.853846153846	242
GCA_009912635.1_ASM991263v1	9	0	0	0	MSSA	135	1424	50.1	217.996296296296	113	2.71e-06	0	2.53656431780957e-08	6.38e-29	100	25.275	39.1977703703704	30.943	728	70	301.37037037037	241
GCA_009912675.1_ASM991267v1	10	1	0	0	MRSA	143	1436	50.1	210.013286713287	111	2.91e-06	0	2.28649238743015e-08	1.02e-28	100	25.052	39.0678951048951	30.962	710	62	291.461538461538	237
GCA_009912735.1_ASM991273v1	10	1	0	0	MRSA	135	1436	50.1	219.833333333333	113	2.91e-06	0	2.59466124493325e-08	1.49e-29	100	25.052	39.3517185185185	30.962	728	70	306.118518518518	241
GCA_009912755.1_ASM991275v1	10	1	0	0	MRSA	135	1444	50.1	218.824444444444	113	3.03e-06	0	2.91177781100708e-08	2.25e-29	100	25.141	39.4848666666667	31.25	710	70	304.577777777778	243
GCA_009912775.1_ASM991277v1	10	1	0	0	MRSA	135	1446	50.1	219.201481481481	113	3.03e-06	0	2.91177812776404e-08	2.25e-29	100	25.141	39.430362962963	31.313	710	70	305.466666666667	243
GCA_009912815.1_ASM991281v1	8	0	0	0	MSSA	134	1424	50.1	219.155970149254	113	2.71e-06	0	2.55787989464318e-08	4.52e-29	100	25.275	39.3060223880597	31.0055	728	70	302.626865671642	241
GCA_009912855.1_ASM991285v1	10	1	0	0	MRSA	131	1449	50.1	223.348091603053	114	2.98e-06	0	2.80076003007347e-08	4.75e-30	100	25.235	39.7921221374046	31.25	710	70	305.770992366412	243
GCA_009912875.1_ASM991287v1	9	1	0	0	MRSA	138	1424	50.1	214.739855072464	111.5	2.71e-06	0	2.48142182652791e-08	9.41e-29	100	25.275	39.1307898550725	30.9525	728	70	297.376811594203	240
GCA_009912915.1_ASM991291v1	11	1	0	0	MRSA	133	1450	50.1	221.737593984962	113	2.71e-06	0	2.57928158457167e-08	8.58e-30	100	25.235	39.7160827067669	31.333	710	70	304.428571428571	241
GCA_009912935.1_ASM991293v1	9	0	0	0	MSSA	140	1447	50.1	212.843571428571	112	2.83e-06	0	4.47125242032727e-08	9.675e-29	100	25.067	39.0422857142857	30.718	727	70	295.164285714286	238.5
GCA_009913015.1_ASM991301v1	15	1	1	0	MRSA	137	1445	50.1	216.386861313869	113	2.98e-06	0	2.74364230860828e-08	1.15e-29	100	25.137	39.4121386861314	31.25	728	70	299.07299270073	240
GCA_009913035.1_ASM991303v1	10	4	0	0	MRSA	134	1447	53.9	221.214179104478	113	5.69e-08	0	1.54287919061853e-09	7.54e-30	100	25.135	39.655671641791	31.5255	727	70	306.029850746269	242
GCA_009913055.1_ASM991305v1	10	1	0	0	MRSA	134	1445	50.1	220.413432835821	113.5	2.98e-06	0	2.75444365506962e-08	6.075e-30	100	25.137	39.5001492537313	31.195	728	70	305.10447761194	243
GCA_009913075.1_ASM991307v1	10	1	0	0	MRSA	135	1436	50.1	219.740740740741	113	2.91e-06	0	2.41702334009284e-08	1.49e-29	100	25.052	39.4700814814815	30.962	728	70	305.674074074074	241
GCA_009913095.1_ASM991309v1	14	1	1	0	MRSA	136	1445	50.1	218.045588235294	113	2.98e-06	0	2.73754031823014e-08	9.31e-30	100	25.137	39.4138161764706	31.195	728	70	302.279411764706	242
GCA_009913115.1_ASM991311v1	13	1	1	0	MRSA	136	1424	50.1	217.271323529412	112	2.71e-06	0	2.51791107219406e-08	5.675e-29	99.709	25.275	39.1713382352941	31.143	728	70	300.213235294118	240
GCA_009913135.1_ASM991313v1	14	1	1	0	MRSA	136	1445	50.1	218.050735294118	113	2.98e-06	0	2.92114325940683e-08	9.31e-30	100	25.137	39.4217867647059	31.195	728	70	302.161764705882	240.5
GCA_009913155.1_ASM991315v1	14	1	1	0	MRSA	136	1445	50.1	218.080882352941	113	2.98e-06	0	2.73754031823036e-08	9.31e-30	100	25.137	39.4218970588235	31.195	728	70	302.279411764706	242
GCA_009913175.1_ASM991317v1	15	1	1	0	MRSA	137	1445	50.1	216.615328467153	113	2.98e-06	0	2.71756140349875e-08	1.15e-29	100	25.137	39.5925620437956	31.333	728	65	299.416058394161	241
GCA_009913195.1_ASM991319v1	14	0	1	0	MRSA	136	1445	50.1	218.041176470588	113	2.98e-06	0	2.73820208293624e-08	9.31e-30	100	25.046	39.4188676470588	31.195	728	70	302.147058823529	242
GCA_009913215.1_ASM991321v1	10	1	0	0	MRSA	140	1436	50.1	214.110714285714	112	2.91e-06	0	2.33718829687079e-08	5.04e-29	100	25.052	39.1314071428571	30.9525	710	70	296.614285714286	238.5
GCA_009937785.1_ASM993778v1	11	2	0	0	MRSA	132	1451	50.1	221.859848484848	113	2.71e-06	0	2.59922961676737e-08	1.004e-29	100	25.137	39.8256060606061	31.3345	710	70	303.454545454545	240.5
GCA_010669265.1_ASM1066926v1	20	1	1	0	MRSA	141	1445	50.1	213.756028368794	112	2.98e-06	0	2.47314398921547e-08	4.97e-29	100	25.137	39.0764468085106	31.25	728	70	297.86524822695	239
GCA_011032785.1_ASM1103278v1	8	0	0	0	MSSA	131	1437	50.1	223.632824427481	114	2.98e-06	0	2.57433432876601e-08	4.02e-30	100	25.141	39.8616183206107	31.579	710	70	306.053435114504	243
GCA_011035105.1_ASM1103510v1	11	1	1	0	MRSA	132	1446	50.1	222.722727272727	114	3.03e-06	0	2.82547093548904e-08	6.01e-30	100	25.21	39.7559090909091	31.3345	710	70	305.628787878788	242
GCA_012044475.1_ASM1204447v1	10	1	0	0	MRSA	139	1445	50.1	232.238848920863	114	2.98e-06	0	2.65618776821006e-08	5.03e-30	100	25.137	41.1677913669065	31.336	728	65	303.438848920863	241
GCA_012974825.1_ASM1297482v1	10	1	0	0	MRSA	132	1446	50.1	222.675757575758	114	3.03e-06	0	2.82509239745854e-08	6.01e-30	100	25.21	39.6397651515151	31.1475	710	70	307.363636363636	244.5
GCA_013003945.1_ASM1300394v1	13	0	1	0	MRSA	130	1441	50.4	224.058461538462	115.5	2.02e-06	0	2.10294855904142e-08	3.005e-30	100	25.141	39.7829615384615	31.2685	727	70	307.576923076923	242
GCA_013004085.1_ASM1300408v1	15	0	0	0	MSSA	137	1445	50.1	218.709489051095	114	2.98e-06	0	2.80339744343673e-08	4.17e-30	100	25.137	39.2034890510949	30.806	728	70	306.744525547445	243
GCA_013008375.1_ASM1300837v1	10	1	1	0	MRSA	135	1427	50.1	218.097037037037	112	9.6e-07	0	1.29762085037407e-08	6.1e-29	100	25.083	39.3435037037037	31.169	710	70	303.177777777778	242
GCA_013046865.1_ASM1304686v1	13	1	1	0	MRSA	131	1441	50.1	222.192366412214	113	2.02e-06	0	2.08521083161604e-08	4.58e-30	100	25.141	39.8684961832061	31.287	727	59	303.687022900763	241
GCA_013187685.1_ASM1318768v1	8	0	0	0	MSSA	135	1440	50.1	217.482222222222	114	2.83e-06	0	2.40941207095939e-08	5.17e-30	100	25.21	39.9717925925926	31.25	727	70	301.622222222222	241
GCA_013305905.1_ASM1330590v1	18	1	1	0	MRSA	139	1445	50.1	214.412230215827	113	2.98e-06	0	2.59428402359234e-08	1.15e-29	100	25.137	39.5373884892086	30.962	728	70	298.913669064748	240
GCA_013305955.1_ASM1330595v1	11	1	0	0	MRSA	136	1445	50.1	218.034558823529	113	2.98e-06	0	2.73754031830198e-08	9.31e-30	100	25.137	39.4132647058824	31.195	728	70	302.279411764706	242
GCA_013307005.2_ASM1330700v2	16	3	1	0	MRSA	138	1451	51.2	215.183333333333	113	5.76e-07	0	7.64681592428681e-09	2.63e-29	100	25.235	39.9277753623188	31.2915	710	60	297.268115942029	239.5
GCA_013307025.1_ASM1330702v1	14	1	1	0	MRSA	136	1445	50.1	218.034558823529	113	2.98e-06	0	2.73754031830198e-08	9.31e-30	100	25.137	39.4132647058824	31.195	728	70	302.279411764706	242
GCA_013307085.1_ASM1330708v1	12	1	0	0	MRSA	133	1444	50.1	222.165413533835	114	2.98e-06	0	2.76133877407264e-08	4.75e-30	100	25.141	39.7407293233083	31.336	728	70	304.225563909774	240
GCA_013363895.1_ASM1336389v1	8	0	0	0	MSSA	133	1443	50.1	220.353383458647	114	2.98e-06	0	2.78788808657417e-08	7.12e-30	100	25.21	39.8776992481203	31.604	710	70	299.721804511278	240
GCA_013394425.1_ASM1339442v1	11	1	1	0	MRSA	133	1452	51.2	221.361654135338	113	5.76e-07	0	5.53861831771022e-09	8.58e-30	100	25.235	39.649954887218	31.25	710	74	304.360902255639	241
GCA_013414865.1_ASM1341486v1	12	1	1	0	MRSA	137	1453	50.1	215.376642335766	113	2.64e-06	0	2.4170679962528e-08	1.15e-29	100	25.14	40.0515255474453	31.604	728	70	294.795620437956	238
GCA_013415995.1_ASM1341599v1	12	1	1	0	MRSA	140	1453	50.1	213.022142857143	113	2.64e-06	0	2.36170223925073e-08	9.31e-30	100	25.137	39.7653785714286	31.603	728	65	295.857142857143	239
GCA_013426235.1_ASM1342623v1	13	1	1	0	MRSA	139	1453	50.1	213.36618705036	113	2.64e-06	0	2.38809677027721e-08	4.11e-29	100	25.14	40.0627697841727	31.602	728	70	292.935251798561	238
GCA_013467165.1_ASM1346716v1	10	1	0	0	MRSA	138	1436	50.1	215.628260869565	112	2.91e-06	0	2.37061130924791e-08	5.04e-29	100	25.052	39.2527898550725	31.109	710	70	298.144927536232	239.5
GCA_013836745.1_ASM1383674v1	13	1	1	0	MRSA	150	1451	53.5	203.235333333333	107	1.21e-07	0	1.90585894116165e-09	2.25e-26	100	25.235	38.97152	32.034	710	70	282.213333333333	236
GCA_014696415.2_ASM1469641v2	9	0	0	0	MSSA	129	1431	50.4	223.831007751938	112	9.69e-07	0	1.290913587191e-08	4.02e-30	100	25.083	39.8198449612403	31.064	715	70	304.341085271318	241
GCA_014696685.2_ASM1469668v2	10	0	1	0	MRSA	135	1453	50.1	219.931111111111	114	2.64e-06	0	2.70777040747042e-08	5.03e-30	100	25.14	39.586237037037	31.472	728	70	304.585185185185	241
GCA_014696835.2_ASM1469683v2	9	0	0	0	MSSA	133	1453	50.1	221.376691729323	114	2.64e-06	0	2.7515053008237e-08	5.03e-30	100	25.14	39.7112030075188	31.336	728	70	304.684210526316	242
GCA_014696975.2_ASM1469697v2	11	0	1	0	MRSA	131	1434	50.4	222.888549618321	113	9.69e-07	0	1.04601414311175e-08	3.21e-30	100	25.083	39.6871526717557	30.962	715	70	304.465648854962	241
GCA_014725555.1_ASM1472555v1	11	1	1	0	MRSA	133	1446	50.1	220.984962406015	113	3.03e-06	0	2.82377566328943e-08	1.15e-29	100	25.21	39.8084661654135	31.472	710	70	302.375939849624	241
GCA_014725575.1_ASM1472557v1	18	1	1	0	MRSA	146	1445	50.1	202.171232876712	107	2.98e-06	0	3.1959347816081e-08	6.99e-26	100	25.137	39.726404109589	31.4575	728	57	277.157534246575	231
GCA_014725595.1_ASM1472559v1	12	1	1	0	MRSA	132	1451	51.2	222.169696969697	113	5.76e-07	0	5.67773161023924e-09	1.004e-29	100	25.235	39.7844848484849	31.2915	710	70	304.787878787879	240.5
GCA_014725615.1_ASM1472561v1	15	1	1	0	MRSA	143	1452	50.1	204.646853146853	111	1.11e-06	0	1.21302554887016e-08	1.06e-28	100	25.235	40.4385454545455	31.25	710	66	283.146853146853	236
GCA_014725635.1_ASM1472563v1	12	1	1	0	MRSA	134	1383	51.2	218.45447761194	113	5.76e-07	0	5.59746695960507e-09	1.004e-29	100	25.235	40.2749850746269	31.4575	696	70	299.686567164179	240
GCA_014725675.1_ASM1472567v1	15	1	1	0	MRSA	135	1383	52.4	217.175555555556	113	2.35e-07	0	4.58270856767548e-09	1.15e-29	100	25.034	40.0247851851852	30.962	727	70	300.059259259259	240
GCA_014725935.1_ASM1472593v1	17	1	1	0	MRSA	133	1453	50.1	221.763157894737	114	3.06e-06	0	3.14366166673928e-08	3.88e-30	100	25.141	39.6383533834587	31.22	710	70	305.932330827068	241
GCA_014725955.1_ASM1472595v1	14	1	1	0	MRSA	137	1452	51.2	217.169343065693	113	5.76e-07	0	7.02580812105433e-09	4.11e-29	100	25.235	39.4237372262774	31.25	710	70	300.678832116788	240
GCA_014725975.1_ASM1472597v1	18	1	1	0	MRSA	138	1445	50.1	215.991304347826	112.5	2.98e-06	0	2.8601846905005e-08	3.79e-29	100	25.137	39.2165507246377	31.051	728	70	300.949275362319	240.5
GCA_014725995.1_ASM1472599v1	10	0	1	0	MRSA	132	1450	51.2	221.751515151515	115	5.76e-07	0	5.59572487412333e-09	6.665e-30	100	25.235	39.7032196969697	31.106	710	70	303.893939393939	243
GCA_014726055.1_ASM1472605v1	12	1	1	0	MRSA	132	1451	51.2	222.315151515152	113.5	5.76e-07	0	5.68227706478469e-09	6.58e-30	100	25.235	39.7935151515152	31.2915	710	70	304.636363636364	240.5
GCA_014726075.1_ASM1472607v1	16	1	1	0	MRSA	133	1452	51.2	221.297744360902	113	5.76e-07	0	7.23711041999458e-09	8.58e-30	100	25.235	39.5775112781955	30.962	710	70	304.977443609023	241
GCA_014726115.1_ASM1472611v1	15	1	1	0	MRSA	137	1445	50.1	216.564233576642	112	2.98e-06	0	2.46865673926774e-08	6.38e-29	100	25.137	39.3624233576642	31.14	728	70	300.350364963504	240
GCA_014726135.1_ASM1472613v1	15	1	1	0	MRSA	140	1452	52.4	212.568571428571	112	2.35e-07	0	4.41911934028533e-09	7.765e-29	100	25.235	39.8894142857143	31.4575	710	70	293.95	237.5
GCA_014726155.1_ASM1472615v1	13	1	1	0	MRSA	136	1452	51.2	217.514705882353	112.5	5.76e-07	0	5.43041019888855e-09	5.245e-29	100	25.235	39.5285294117647	31.2915	710	70	300.227941176471	240
GCA_014726195.1_ASM1472619v1	15	1	1	0	MRSA	144	1445	50.1	211.184722222222	111.5	2.98e-06	0	2.47853940095536e-08	9.675e-29	100	25.137	39.4384375	31.5905	728	68	291.638888888889	239.5
GCA_014726255.1_ASM1472625v1	15	1	1	0	MRSA	134	1452	51.2	219.711194029851	113.5	5.76e-07	0	7.1831021147581e-09	1.004e-29	100	25.235	39.5099925373134	30.9525	710	70	302.470149253731	242
GCA_014726275.1_ASM1472627v1	13	1	1	0	MRSA	136	1452	51.2	217.979411764706	113	5.76e-07	0	7.08040962179738e-09	2.63e-29	100	25.235	39.5047132352941	31.2915	710	70	301.573529411765	240
GCA_014726315.1_ASM1472631v1	9	0	1	0	MRSA	129	1441	50.4	224.990697674419	113	2.02e-06	0	2.15552955509243e-08	4.58e-30	100	25.141	39.8653798449612	31.25	727	70	308.410852713178	243
GCA_014726335.1_ASM1472633v1	15	1	1	0	MRSA	143	1436	50.1	210.846153846154	111	2.91e-06	0	3.08339460935812e-08	1.02e-28	100	25.052	38.865006993007	30.802	710	70	295.272727272727	238
GCA_014726355.1_ASM1472635v1	11	1	1	0	MRSA	135	1445	50.1	218.78962962963	113	2.98e-06	0	2.73404580577384e-08	1.15e-29	100	25.141	39.4233259259259	31.14	710	70	302.281481481481	243
GCA_014726395.1_ASM1472639v1	15	1	1	0	MRSA	137	1452	51.2	217.200729927007	113	5.76e-07	0	7.02576977054339e-09	4.11e-29	100	25.235	39.4230072992701	31.25	710	70	300.970802919708	240
GCA_014726415.1_ASM1472641v1	18	0	1	0	MRSA	141	1445	50.1	214.880141843972	112	2.98e-06	0	2.52934019799413e-08	6.38e-29	100	25.137	39.3567730496454	31.25	728	68	297.234042553192	240
GCA_014726455.1_ASM1472645v1	12	1	1	0	MRSA	133	1451	51.2	221.603759398496	114	5.76e-07	0	5.63955317705481e-09	4.58e-30	100	25.235	39.7107518796992	31.25	710	70	304.917293233083	241
GCA_014726475.1_ASM1472647v1	15	1	1	0	MRSA	133	1452	51.2	221.304511278195	113	5.76e-07	0	7.23708844649834e-09	8.58e-30	100	25.235	39.5932706766917	30.962	710	70	304.864661654135	241
GCA_014726515.1_ASM1472651v1	12	1	1	0	MRSA	134	1451	51.2	219.478358208955	113	5.76e-07	0	5.59748763098194e-09	6.58e-30	100	25.235	39.7671492537313	31.2915	710	70	301.134328358209	240
GCA_014726535.1_ASM1472653v1	14	1	1	0	MRSA	138	1452	51.2	215.622463768116	112	5.76e-07	0	6.97719820698872e-09	7.765e-29	100	25.235	39.3780942028986	31.2915	710	70	298.797101449275	239.5
GCA_014726555.1_ASM1472655v1	12	1	1	0	MRSA	130	1451	50.1	224.024615384615	115	3.06e-06	0	3.04390001277288e-08	2.26e-30	100	25.141	39.8635461538462	31.2765	710	70	306.961538461538	242
GCA_014726595.1_ASM1472659v1	15	1	1	0	MRSA	137	1452	51.2	217.159854014599	113	5.76e-07	0	7.02580964791565e-09	4.11e-29	100	25.235	39.4057372262774	31.25	710	70	301.109489051095	240
GCA_014726655.1_ASM1472665v1	13	0	1	0	MRSA	137	1445	50.1	216.581751824818	112	2.98e-06	0	2.46763484145752e-08	6.38e-29	100	25.137	39.3766569343066	31.14	728	70	300.153284671533	240
GCA_014726675.1_ASM1472667v1	15	1	1	0	MRSA	141	1445	50.1	214.704255319149	112	2.98e-06	0	2.53395766254306e-08	6.38e-29	100	25.137	39.3366808510638	31.25	728	68	297.170212765957	239
GCA_014726715.1_ASM1472671v1	15	1	1	0	MRSA	143	1443	50.1	212.940559440559	112	2.98e-06	0	2.656279932997e-08	9.15e-29	100	25.137	39.1613216783217	31.14	728	68	296.146853146853	240
GCA_014726735.1_ASM1472673v1	18	1	1	0	MRSA	137	1445	50.1	217.043065693431	113	2.98e-06	0	2.63215681189174e-08	1.2e-29	100	25.137	39.295700729927	30.962	728	70	301.678832116788	241
GCA_014726805.1_ASM1472680v1	12	1	1	0	MRSA	135	1452	51.2	219.200740740741	113	5.76e-07	0	5.47063487819588e-09	1.15e-29	100	25.235	39.6093333333333	31.333	710	70	302.348148148148	240
GCA_014726845.1_ASM1472684v1	16	2	1	0	MRSA	133	1451	51.2	221.05037593985	113	5.76e-07	0	7.30120725226752e-09	8.58e-30	100	25.235	39.6842481203008	31.25	710	70	303.827067669173	240
GCA_014726875.1_ASM1472687v1	12	1	1	0	MRSA	133	1451	51.2	220.603007518797	113	5.76e-07	0	5.63955317710045e-09	8.58e-30	100	25.235	39.7825639097744	31.333	710	70	301.511278195489	240
GCA_014726915.1_ASM1472691v1	15	1	1	0	MRSA	137	1445	50.1	216.36204379562	113	2.98e-06	0	2.71755851962824e-08	1.15e-29	100	25.137	39.3445839416058	31.14	728	70	299.970802919708	241
GCA_014726935.1_ASM1472693v1	12	1	1	0	MRSA	131	1451	51.2	223.271755725191	114	5.76e-07	0	5.72565322559114e-09	4.58e-30	100	25.235	39.8129694656489	31.25	710	70	305.603053435115	241
GCA_014726995.1_ASM1472699v1	19	1	1	0	MRSA	138	1445	50.1	216.010144927536	112	2.98e-06	0	2.61319915426861e-08	3.89e-29	100	25.137	39.2103115942029	30.916	728	70	301.152173913043	240.5
GCA_014727035.1_ASM1472703v1	14	1	1	0	MRSA	137	1445	50.1	215.918248175182	112	2.98e-06	0	2.3027469459151e-08	6.38e-29	100	25.137	39.6543868613139	31.579	728	67	296.270072992701	240
GCA_014727055.1_ASM1472705v1	16	1	1	0	MRSA	136	1443	50.1	218.376470588235	113	2.98e-06	0	2.87864301273109e-08	9.31e-30	100	25.137	39.3130294117647	31.051	728	70	303.676470588235	242
GCA_014727075.1_ASM1472707v1	17	1	1	0	MRSA	138	1445	50.1	214.897101449275	113	2.98e-06	0	2.68735857386282e-08	9.31e-30	100	25.137	39.7759275362319	31.195	728	70	298.630434782609	240.5
GCA_014727095.1_ASM1472709v1	15	1	1	0	MRSA	137	1452	51.2	217.183941605839	113	5.76e-07	0	7.02580809171127e-09	4.11e-29	100	25.235	39.4230072992701	31.25	710	70	300.970802919708	240
GCA_014727115.1_ASM1472711v1	18	1	1	0	MRSA	138	1445	50.1	216.024637681159	112.5	2.98e-06	0	2.61308321223963e-08	3.79e-29	100	25.137	39.2145289855072	30.9525	728	70	301.13768115942	240.5
GCA_014727135.1_ASM1472713v1	10	1	0	0	MRSA	130	1453	50.1	224.058461538462	115	3.06e-06	0	3.04390001277288e-08	2.26e-30	100	25.141	39.8926153846154	31.2765	710	70	306.723076923077	242
GCA_014727175.1_ASM1472717v1	21	1	1	0	MRSA	138	1445	50.1	215.989130434783	112.5	2.98e-06	0	2.61366292225412e-08	3.79e-29	100	25.137	39.2095579710145	30.9525	728	70	301.13768115942	240.5
GCA_014727195.1_ASM1472719v1	12	1	1	0	MRSA	132	1451	51.2	222.315151515152	113.5	5.76e-07	0	5.6883376708453e-09	6.58e-30	100	25.235	39.7897348484848	31.2915	710	70	304.560606060606	240.5
GCA_014727235.1_ASM1472723v1	21	1	1	0	MRSA	138	1445	50.1	215.989130434783	112.5	2.98e-06	0	2.61366292225412e-08	3.79e-29	100	25.137	39.2095579710145	30.9525	728	70	301.13768115942	240.5
GCA_014727255.1_ASM1472725v1	15	1	1	0	MRSA	138	1452	51.2	215.931884057971	112.5	5.76e-07	0	6.97492535068583e-09	5.245e-29	100	25.235	39.4601811594203	31.2915	710	70	298.81884057971	238.5
GCA_014727275.1_ASM1472727v1	14	1	1	0	MRSA	136	1452	51.2	217.964705882353	113	5.76e-07	0	7.07746844532679e-09	2.63e-29	100	25.235	39.5034191176471	31.2915	710	70	301.573529411765	240
GCA_014727295.1_ASM1472729v1	16	1	1	0	MRSA	140	1443	50.1	215.56	112.5	2.98e-06	0	2.55320021727551e-08	3.765e-29	100	25.137	39.4147571428571	31.293	728	68	297.957142857143	240.5
GCA_014727315.1_ASM1472731v1	21	1	1	0	MRSA	138	1445	50.1	215.989130434783	112.5	2.98e-06	0	2.61366292225412e-08	3.79e-29	100	25.137	39.2095579710145	30.9525	728	70	301.13768115942	240.5
GCA_014727335.1_ASM1472733v1	21	1	1	0	MRSA	138	1445	50.1	215.989130434783	112.5	2.98e-06	0	2.61366292225412e-08	3.79e-29	100	25.137	39.2095579710145	30.9525	728	70	301.13768115942	240.5
GCA_014727375.1_ASM1472737v1	15	1	1	0	MRSA	141	1445	50.1	214.831205673759	112	2.98e-06	0	2.55357468381966e-08	6.38e-29	100	25.079	39.3340425531915	31.25	728	68	297.368794326241	240
GCA_014727395.1_ASM1472739v1	15	1	1	0	MRSA	136	1445	50.1	217.993382352941	113	2.98e-06	0	2.73754031833065e-08	9.31e-30	100	25.137	39.4113455882353	31.195	728	70	302.279411764706	242
GCA_014727455.1_ASM1472745v1	11	1	1	0	MRSA	135	1452	51.2	219.21037037037	113	5.76e-07	0	5.47063845603295e-09	1.15e-29	100	25.235	39.6137925925926	31.333	710	70	302.155555555556	240
GCA_014727475.1_ASM1472747v1	21	1	1	0	MRSA	138	1445	50.1	215.91231884058	112.5	2.98e-06	0	2.86076437118883e-08	3.79e-29	100	25.137	39.2292101449275	31.051	728	70	300.731884057971	240
GCA_014727495.1_ASM1472749v1	21	1	1	0	MRSA	137	1445	50.1	217.006569343066	113	2.98e-06	0	2.63215681219758e-08	1.2e-29	100	25.137	39.1862919708029	30.943	728	70	302.430656934307	241
