"Genome"	"Sugar"	"Category"	"Transporter_Count"
"GCA_008936115.1_ASM893611v1"	"ribose_transporters"	"MRSA"	26
"GCA_008936115.1_ASM893611v1"	"sia_transporters"	"MRSA"	5
"GCA_008936115.1_ASM893611v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936135.1_ASM893613v1"	"arabinose_transporters"	"MRSA"	21
"GCA_008936135.1_ASM893613v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936135.1_ASM893613v1"	"glucose_transporters"	"MRSA"	18
"GCA_008936135.1_ASM893613v1"	"lactose_transporters"	"MRSA"	6
"GCA_008936135.1_ASM893613v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008936135.1_ASM893613v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936135.1_ASM893613v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936135.1_ASM893613v1"	"ribose_transporters"	"MRSA"	26
"GCA_008936135.1_ASM893613v1"	"sia_transporters"	"MRSA"	6
"GCA_008936135.1_ASM893613v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936155.1_ASM893615v1"	"arabinose_transporters"	"MRSA"	22
"GCA_008936155.1_ASM893615v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936155.1_ASM893615v1"	"glucose_transporters"	"MRSA"	20
"GCA_008936155.1_ASM893615v1"	"lactose_transporters"	"MRSA"	6
"GCA_008936155.1_ASM893615v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008936155.1_ASM893615v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936155.1_ASM893615v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936155.1_ASM893615v1"	"ribose_transporters"	"MRSA"	23
"GCA_008936155.1_ASM893615v1"	"sia_transporters"	"MRSA"	5
"GCA_008936155.1_ASM893615v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936175.1_ASM893617v1"	"arabinose_transporters"	"MRSA"	21
"GCA_008936175.1_ASM893617v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936175.1_ASM893617v1"	"glucose_transporters"	"MRSA"	19
"GCA_008936175.1_ASM893617v1"	"lactose_transporters"	"MRSA"	4
"GCA_008936175.1_ASM893617v1"	"mannitol_transporters"	"MRSA"	42
"GCA_008936175.1_ASM893617v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936175.1_ASM893617v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936175.1_ASM893617v1"	"ribose_transporters"	"MRSA"	26
"GCA_008936175.1_ASM893617v1"	"sia_transporters"	"MRSA"	5
"GCA_008936175.1_ASM893617v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936195.1_ASM893619v1"	"arabinose_transporters"	"MRSA"	21
"GCA_008936195.1_ASM893619v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936195.1_ASM893619v1"	"glucose_transporters"	"MRSA"	19
"GCA_008936195.1_ASM893619v1"	"lactose_transporters"	"MRSA"	6
"GCA_008936195.1_ASM893619v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008936195.1_ASM893619v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936195.1_ASM893619v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936195.1_ASM893619v1"	"ribose_transporters"	"MRSA"	26
"GCA_008936195.1_ASM893619v1"	"sia_transporters"	"MRSA"	5
"GCA_008936195.1_ASM893619v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936215.1_ASM893621v1"	"arabinose_transporters"	"MRSA"	21
"GCA_008936215.1_ASM893621v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936215.1_ASM893621v1"	"glucose_transporters"	"MRSA"	19
"GCA_008936215.1_ASM893621v1"	"lactose_transporters"	"MRSA"	6
"GCA_008936215.1_ASM893621v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008936215.1_ASM893621v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936215.1_ASM893621v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936215.1_ASM893621v1"	"ribose_transporters"	"MRSA"	27
"GCA_008936215.1_ASM893621v1"	"sia_transporters"	"MRSA"	5
"GCA_008936215.1_ASM893621v1"	"sucrose_transporters"	"MRSA"	4
"GCA_008936235.1_ASM893623v1"	"arabinose_transporters"	"MRSA"	22
"GCA_008936235.1_ASM893623v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936235.1_ASM893623v1"	"glucose_transporters"	"MRSA"	20
"GCA_008936235.1_ASM893623v1"	"lactose_transporters"	"MRSA"	6
"GCA_008936235.1_ASM893623v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008936235.1_ASM893623v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936235.1_ASM893623v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936235.1_ASM893623v1"	"ribose_transporters"	"MRSA"	23
"GCA_008936235.1_ASM893623v1"	"sia_transporters"	"MRSA"	5
"GCA_008936235.1_ASM893623v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936255.1_ASM893625v1"	"arabinose_transporters"	"MRSA"	22
"GCA_008936255.1_ASM893625v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936255.1_ASM893625v1"	"glucose_transporters"	"MRSA"	20
"GCA_008936255.1_ASM893625v1"	"lactose_transporters"	"MRSA"	6
"GCA_008936255.1_ASM893625v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008936255.1_ASM893625v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936255.1_ASM893625v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936255.1_ASM893625v1"	"ribose_transporters"	"MRSA"	23
"GCA_008936255.1_ASM893625v1"	"sia_transporters"	"MRSA"	5
"GCA_008936255.1_ASM893625v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936275.1_ASM893627v1"	"arabinose_transporters"	"MRSA"	21
"GCA_008936275.1_ASM893627v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936275.1_ASM893627v1"	"glucose_transporters"	"MRSA"	19
"GCA_008936275.1_ASM893627v1"	"lactose_transporters"	"MRSA"	7
"GCA_008936275.1_ASM893627v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008936275.1_ASM893627v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936275.1_ASM893627v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936275.1_ASM893627v1"	"ribose_transporters"	"MRSA"	26
"GCA_008936275.1_ASM893627v1"	"sia_transporters"	"MRSA"	5
"GCA_008936275.1_ASM893627v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936295.1_ASM893629v1"	"arabinose_transporters"	"MRSA"	21
"GCA_008936295.1_ASM893629v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936295.1_ASM893629v1"	"glucose_transporters"	"MRSA"	19
"GCA_008936295.1_ASM893629v1"	"lactose_transporters"	"MRSA"	6
"GCA_008936295.1_ASM893629v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008936295.1_ASM893629v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936295.1_ASM893629v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936295.1_ASM893629v1"	"ribose_transporters"	"MRSA"	26
"GCA_008936295.1_ASM893629v1"	"sia_transporters"	"MRSA"	5
"GCA_008936295.1_ASM893629v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936315.1_ASM893631v1"	"arabinose_transporters"	"MRSA"	21
"GCA_008936315.1_ASM893631v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936315.1_ASM893631v1"	"glucose_transporters"	"MRSA"	19
"GCA_008936315.1_ASM893631v1"	"lactose_transporters"	"MRSA"	6
"GCA_008936315.1_ASM893631v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008936315.1_ASM893631v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936315.1_ASM893631v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936315.1_ASM893631v1"	"ribose_transporters"	"MRSA"	24
"GCA_008936315.1_ASM893631v1"	"sia_transporters"	"MRSA"	5
"GCA_008936315.1_ASM893631v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936335.1_ASM893633v1"	"arabinose_transporters"	"MRSA"	22
"GCA_008936335.1_ASM893633v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936335.1_ASM893633v1"	"glucose_transporters"	"MRSA"	20
"GCA_008936335.1_ASM893633v1"	"lactose_transporters"	"MRSA"	6
"GCA_008936335.1_ASM893633v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008936335.1_ASM893633v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936335.1_ASM893633v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936335.1_ASM893633v1"	"ribose_transporters"	"MRSA"	25
"GCA_008936335.1_ASM893633v1"	"sia_transporters"	"MRSA"	5
"GCA_008936335.1_ASM893633v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936355.1_ASM893635v1"	"arabinose_transporters"	"MRSA"	22
"GCA_008936355.1_ASM893635v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936355.1_ASM893635v1"	"glucose_transporters"	"MRSA"	20
"GCA_008936355.1_ASM893635v1"	"lactose_transporters"	"MRSA"	6
"GCA_008936355.1_ASM893635v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008936355.1_ASM893635v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936355.1_ASM893635v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936355.1_ASM893635v1"	"ribose_transporters"	"MRSA"	23
"GCA_008936355.1_ASM893635v1"	"sia_transporters"	"MRSA"	5
"GCA_008936355.1_ASM893635v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936375.1_ASM893637v1"	"arabinose_transporters"	"MRSA"	23
"GCA_008936375.1_ASM893637v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936375.1_ASM893637v1"	"glucose_transporters"	"MRSA"	21
"GCA_008936375.1_ASM893637v1"	"lactose_transporters"	"MRSA"	5
"GCA_008936375.1_ASM893637v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008936375.1_ASM893637v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936375.1_ASM893637v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936375.1_ASM893637v1"	"ribose_transporters"	"MRSA"	26
"GCA_008936375.1_ASM893637v1"	"sia_transporters"	"MRSA"	6
"GCA_008936375.1_ASM893637v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936395.1_ASM893639v1"	"arabinose_transporters"	"MRSA"	21
"GCA_008936395.1_ASM893639v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936395.1_ASM893639v1"	"glucose_transporters"	"MRSA"	19
"GCA_008936395.1_ASM893639v1"	"lactose_transporters"	"MRSA"	6
"GCA_008936395.1_ASM893639v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008936395.1_ASM893639v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936395.1_ASM893639v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936395.1_ASM893639v1"	"ribose_transporters"	"MRSA"	26
"GCA_008936395.1_ASM893639v1"	"sia_transporters"	"MRSA"	5
"GCA_008936395.1_ASM893639v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936415.1_ASM893641v1"	"arabinose_transporters"	"MRSA"	21
"GCA_008936415.1_ASM893641v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936415.1_ASM893641v1"	"glucose_transporters"	"MRSA"	19
"GCA_008936415.1_ASM893641v1"	"lactose_transporters"	"MRSA"	6
"GCA_008936415.1_ASM893641v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008936415.1_ASM893641v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936415.1_ASM893641v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936415.1_ASM893641v1"	"ribose_transporters"	"MRSA"	26
"GCA_008936415.1_ASM893641v1"	"sia_transporters"	"MRSA"	5
"GCA_008936415.1_ASM893641v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936435.1_ASM893643v1"	"arabinose_transporters"	"MRSA"	21
"GCA_008936435.1_ASM893643v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936435.1_ASM893643v1"	"glucose_transporters"	"MRSA"	19
"GCA_008936435.1_ASM893643v1"	"lactose_transporters"	"MRSA"	5
"GCA_008936435.1_ASM893643v1"	"mannitol_transporters"	"MRSA"	42
"GCA_008936435.1_ASM893643v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936435.1_ASM893643v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936435.1_ASM893643v1"	"ribose_transporters"	"MRSA"	24
"GCA_008936435.1_ASM893643v1"	"sia_transporters"	"MRSA"	5
"GCA_008936435.1_ASM893643v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936535.1_ASM893653v1"	"arabinose_transporters"	"MRSA"	22
"GCA_008936535.1_ASM893653v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936535.1_ASM893653v1"	"glucose_transporters"	"MRSA"	20
"GCA_008936535.1_ASM893653v1"	"lactose_transporters"	"MRSA"	6
"GCA_008936535.1_ASM893653v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008936535.1_ASM893653v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936535.1_ASM893653v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936535.1_ASM893653v1"	"ribose_transporters"	"MRSA"	23
"GCA_008936535.1_ASM893653v1"	"sia_transporters"	"MRSA"	5
"GCA_008936535.1_ASM893653v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936555.1_ASM893655v1"	"arabinose_transporters"	"MRSA"	22
"GCA_008936555.1_ASM893655v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936555.1_ASM893655v1"	"glucose_transporters"	"MRSA"	19
"GCA_008936555.1_ASM893655v1"	"lactose_transporters"	"MRSA"	6
"GCA_008936555.1_ASM893655v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008936555.1_ASM893655v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936555.1_ASM893655v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936555.1_ASM893655v1"	"ribose_transporters"	"MRSA"	25
"GCA_008936555.1_ASM893655v1"	"sia_transporters"	"MRSA"	6
"GCA_008936555.1_ASM893655v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936575.1_ASM893657v1"	"arabinose_transporters"	"MRSA"	21
"GCA_008936575.1_ASM893657v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936575.1_ASM893657v1"	"glucose_transporters"	"MRSA"	19
"GCA_008936575.1_ASM893657v1"	"lactose_transporters"	"MRSA"	6
"GCA_008936575.1_ASM893657v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008936575.1_ASM893657v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936575.1_ASM893657v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936575.1_ASM893657v1"	"ribose_transporters"	"MRSA"	24
"GCA_008936575.1_ASM893657v1"	"sia_transporters"	"MRSA"	5
"GCA_008936575.1_ASM893657v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936695.1_ASM893669v1"	"arabinose_transporters"	"MRSA"	22
"GCA_008936695.1_ASM893669v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936695.1_ASM893669v1"	"glucose_transporters"	"MRSA"	19
"GCA_008936695.1_ASM893669v1"	"lactose_transporters"	"MRSA"	6
"GCA_008936695.1_ASM893669v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008936695.1_ASM893669v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936695.1_ASM893669v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936695.1_ASM893669v1"	"ribose_transporters"	"MRSA"	23
"GCA_008936695.1_ASM893669v1"	"sia_transporters"	"MRSA"	6
"GCA_008936695.1_ASM893669v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008936795.1_ASM893679v1"	"arabinose_transporters"	"MRSA"	23
"GCA_008936795.1_ASM893679v1"	"galactose_transporters"	"MRSA"	2
"GCA_008936795.1_ASM893679v1"	"glucose_transporters"	"MRSA"	21
"GCA_008936795.1_ASM893679v1"	"lactose_transporters"	"MRSA"	5
"GCA_008936795.1_ASM893679v1"	"mannitol_transporters"	"MRSA"	45
"GCA_008936795.1_ASM893679v1"	"mannose_transporters"	"MRSA"	8
"GCA_008936795.1_ASM893679v1"	"polysia_transporters"	"MRSA"	3
"GCA_008936795.1_ASM893679v1"	"ribose_transporters"	"MRSA"	26
"GCA_008936795.1_ASM893679v1"	"sia_transporters"	"MRSA"	6
"GCA_008936795.1_ASM893679v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008937055.1_ASM893705v1"	"arabinose_transporters"	"MRSA"	22
"GCA_008937055.1_ASM893705v1"	"galactose_transporters"	"MRSA"	2
"GCA_008937055.1_ASM893705v1"	"glucose_transporters"	"MRSA"	19
"GCA_008937055.1_ASM893705v1"	"lactose_transporters"	"MRSA"	6
"GCA_008937055.1_ASM893705v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008937055.1_ASM893705v1"	"mannose_transporters"	"MRSA"	8
"GCA_008937055.1_ASM893705v1"	"polysia_transporters"	"MRSA"	3
"GCA_008937055.1_ASM893705v1"	"ribose_transporters"	"MRSA"	25
"GCA_008937055.1_ASM893705v1"	"sia_transporters"	"MRSA"	6
"GCA_008937055.1_ASM893705v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008937295.1_ASM893729v1"	"arabinose_transporters"	"MRSA"	22
"GCA_008937295.1_ASM893729v1"	"galactose_transporters"	"MRSA"	2
"GCA_008937295.1_ASM893729v1"	"glucose_transporters"	"MRSA"	20
"GCA_008937295.1_ASM893729v1"	"lactose_transporters"	"MRSA"	6
"GCA_008937295.1_ASM893729v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008937295.1_ASM893729v1"	"mannose_transporters"	"MRSA"	8
"GCA_008937295.1_ASM893729v1"	"polysia_transporters"	"MRSA"	3
"GCA_008937295.1_ASM893729v1"	"ribose_transporters"	"MRSA"	26
"GCA_008937295.1_ASM893729v1"	"sia_transporters"	"MRSA"	5
"GCA_008937295.1_ASM893729v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008937415.1_ASM893741v1"	"arabinose_transporters"	"MRSA"	22
"GCA_008937415.1_ASM893741v1"	"galactose_transporters"	"MRSA"	2
"GCA_008937415.1_ASM893741v1"	"glucose_transporters"	"MRSA"	19
"GCA_008937415.1_ASM893741v1"	"lactose_transporters"	"MRSA"	6
"GCA_008937415.1_ASM893741v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008937415.1_ASM893741v1"	"mannose_transporters"	"MRSA"	8
"GCA_008937415.1_ASM893741v1"	"polysia_transporters"	"MRSA"	3
"GCA_008937415.1_ASM893741v1"	"ribose_transporters"	"MRSA"	25
"GCA_008937415.1_ASM893741v1"	"sia_transporters"	"MRSA"	6
"GCA_008937415.1_ASM893741v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008938015.1_ASM893801v1"	"arabinose_transporters"	"MRSA"	22
"GCA_008938015.1_ASM893801v1"	"galactose_transporters"	"MRSA"	2
"GCA_008938015.1_ASM893801v1"	"glucose_transporters"	"MRSA"	19
"GCA_008938015.1_ASM893801v1"	"lactose_transporters"	"MRSA"	6
"GCA_008938015.1_ASM893801v1"	"mannitol_transporters"	"MRSA"	45
"GCA_008938015.1_ASM893801v1"	"mannose_transporters"	"MRSA"	8
"GCA_008938015.1_ASM893801v1"	"polysia_transporters"	"MRSA"	3
"GCA_008938015.1_ASM893801v1"	"ribose_transporters"	"MRSA"	27
"GCA_008938015.1_ASM893801v1"	"sia_transporters"	"MRSA"	5
"GCA_008938015.1_ASM893801v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008938075.1_ASM893807v1"	"arabinose_transporters"	"MRSA"	21
"GCA_008938075.1_ASM893807v1"	"galactose_transporters"	"MRSA"	2
"GCA_008938075.1_ASM893807v1"	"glucose_transporters"	"MRSA"	19
"GCA_008938075.1_ASM893807v1"	"lactose_transporters"	"MRSA"	6
"GCA_008938075.1_ASM893807v1"	"mannitol_transporters"	"MRSA"	45
"GCA_008938075.1_ASM893807v1"	"mannose_transporters"	"MRSA"	8
"GCA_008938075.1_ASM893807v1"	"polysia_transporters"	"MRSA"	3
"GCA_008938075.1_ASM893807v1"	"ribose_transporters"	"MRSA"	24
"GCA_008938075.1_ASM893807v1"	"sia_transporters"	"MRSA"	5
"GCA_008938075.1_ASM893807v1"	"sucrose_transporters"	"MRSA"	3
"GCA_008938095.1_ASM893809v1"	"arabinose_transporters"	"MRSA"	22
"GCA_008938095.1_ASM893809v1"	"galactose_transporters"	"MRSA"	2
"GCA_008938095.1_ASM893809v1"	"glucose_transporters"	"MRSA"	19
"GCA_008938095.1_ASM893809v1"	"lactose_transporters"	"MRSA"	6
"GCA_008938095.1_ASM893809v1"	"mannitol_transporters"	"MRSA"	44
"GCA_008938095.1_ASM893809v1"	"mannose_transporters"	"MRSA"	8
"GCA_008938095.1_ASM893809v1"	"polysia_transporters"	"MRSA"	3
"GCA_008938095.1_ASM893809v1"	"ribose_transporters"	"MRSA"	23
"GCA_008938095.1_ASM893809v1"	"sia_transporters"	"MRSA"	6
"GCA_008938095.1_ASM893809v1"	"sucrose_transporters"	"MRSA"	3
"GCA_009176785.1_ASM917678v1"	"arabinose_transporters"	"MRSA"	23
"GCA_009176785.1_ASM917678v1"	"galactose_transporters"	"MRSA"	2
"GCA_009176785.1_ASM917678v1"	"glucose_transporters"	"MRSA"	21
"GCA_009176785.1_ASM917678v1"	"lactose_transporters"	"MRSA"	6
"GCA_009176785.1_ASM917678v1"	"mannitol_transporters"	"MRSA"	44
"GCA_009176785.1_ASM917678v1"	"mannose_transporters"	"MRSA"	8
"GCA_009176785.1_ASM917678v1"	"polysia_transporters"	"MRSA"	3
"GCA_009176785.1_ASM917678v1"	"ribose_transporters"	"MRSA"	22
"GCA_009176785.1_ASM917678v1"	"sia_transporters"	"MRSA"	4
"GCA_009176785.1_ASM917678v1"	"sucrose_transporters"	"MRSA"	3
"GCA_009176875.1_ASM917687v1"	"arabinose_transporters"	"MRSA"	23
"GCA_009176875.1_ASM917687v1"	"galactose_transporters"	"MRSA"	2
"GCA_009176875.1_ASM917687v1"	"glucose_transporters"	"MRSA"	21
"GCA_009176875.1_ASM917687v1"	"lactose_transporters"	"MRSA"	6
"GCA_009176875.1_ASM917687v1"	"mannitol_transporters"	"MRSA"	44
"GCA_009176875.1_ASM917687v1"	"mannose_transporters"	"MRSA"	8
"GCA_009176875.1_ASM917687v1"	"polysia_transporters"	"MRSA"	3
"GCA_009176875.1_ASM917687v1"	"ribose_transporters"	"MRSA"	23
"GCA_009176875.1_ASM917687v1"	"sia_transporters"	"MRSA"	4
"GCA_009176875.1_ASM917687v1"	"sucrose_transporters"	"MRSA"	3
"GCA_009650155.1_ASM965015v1"	"arabinose_transporters"	"MRSA"	22
"GCA_009650155.1_ASM965015v1"	"galactose_transporters"	"MRSA"	2
"GCA_009650155.1_ASM965015v1"	"glucose_transporters"	"MRSA"	20
"GCA_009650155.1_ASM965015v1"	"lactose_transporters"	"MRSA"	5
"GCA_009650155.1_ASM965015v1"	"mannitol_transporters"	"MRSA"	44
"GCA_009650155.1_ASM965015v1"	"mannose_transporters"	"MRSA"	8
"GCA_009650155.1_ASM965015v1"	"polysia_transporters"	"MRSA"	3
"GCA_009650155.1_ASM965015v1"	"ribose_transporters"	"MRSA"	23
"GCA_009650155.1_ASM965015v1"	"sia_transporters"	"MRSA"	5
"GCA_009650155.1_ASM965015v1"	"sucrose_transporters"	"MRSA"	3
"GCA_009728755.1_ASM972875v1"	"arabinose_transporters"	"MRSA"	24
"GCA_009728755.1_ASM972875v1"	"galactose_transporters"	"MRSA"	2
"GCA_009728755.1_ASM972875v1"	"glucose_transporters"	"MRSA"	19
"GCA_009728755.1_ASM972875v1"	"lactose_transporters"	"MRSA"	9
"GCA_009728755.1_ASM972875v1"	"mannitol_transporters"	"MRSA"	45
"GCA_009728755.1_ASM972875v1"	"mannose_transporters"	"MRSA"	8
"GCA_009728755.1_ASM972875v1"	"polysia_transporters"	"MRSA"	3
"GCA_009728755.1_ASM972875v1"	"ribose_transporters"	"MRSA"	21
"GCA_009728755.1_ASM972875v1"	"sia_transporters"	"MRSA"	7
"GCA_009728755.1_ASM972875v1"	"sucrose_transporters"	"MRSA"	3
"GCA_009728775.1_ASM972877v1"	"arabinose_transporters"	"MRSA"	24
"GCA_009728775.1_ASM972877v1"	"galactose_transporters"	"MRSA"	2
"GCA_009728775.1_ASM972877v1"	"glucose_transporters"	"MRSA"	19
"GCA_009728775.1_ASM972877v1"	"lactose_transporters"	"MRSA"	9
"GCA_009728775.1_ASM972877v1"	"mannitol_transporters"	"MRSA"	45
"GCA_009728775.1_ASM972877v1"	"mannose_transporters"	"MRSA"	8
"GCA_009728775.1_ASM972877v1"	"polysia_transporters"	"MRSA"	3
"GCA_009728775.1_ASM972877v1"	"ribose_transporters"	"MRSA"	21
"GCA_009728775.1_ASM972877v1"	"sia_transporters"	"MRSA"	7
"GCA_009728775.1_ASM972877v1"	"sucrose_transporters"	"MRSA"	3
"GCA_009731595.1_ASM973159v1"	"arabinose_transporters"	"MSSA"	21
"GCA_009731595.1_ASM973159v1"	"galactose_transporters"	"MSSA"	2
"GCA_009731595.1_ASM973159v1"	"glucose_transporters"	"MSSA"	20
"GCA_009731595.1_ASM973159v1"	"lactose_transporters"	"MSSA"	13
"GCA_009731595.1_ASM973159v1"	"mannitol_transporters"	"MSSA"	41
"GCA_009731595.1_ASM973159v1"	"mannose_transporters"	"MSSA"	8
"GCA_009731595.1_ASM973159v1"	"polysia_transporters"	"MSSA"	3
"GCA_009731595.1_ASM973159v1"	"ribose_transporters"	"MSSA"	22
"GCA_009731595.1_ASM973159v1"	"sia_transporters"	"MSSA"	5
"GCA_009731595.1_ASM973159v1"	"sucrose_transporters"	"MSSA"	3
"GCA_009739675.1_ASM973967v1"	"arabinose_transporters"	"MRSA"	23
"GCA_009739675.1_ASM973967v1"	"galactose_transporters"	"MRSA"	1
"GCA_009739675.1_ASM973967v1"	"glucose_transporters"	"MRSA"	21
"GCA_009739675.1_ASM973967v1"	"lactose_transporters"	"MRSA"	7
"GCA_009739675.1_ASM973967v1"	"mannitol_transporters"	"MRSA"	45
"GCA_009739675.1_ASM973967v1"	"mannose_transporters"	"MRSA"	8
"GCA_009739675.1_ASM973967v1"	"polysia_transporters"	"MRSA"	3
"GCA_009739675.1_ASM973967v1"	"ribose_transporters"	"MRSA"	23
"GCA_009739675.1_ASM973967v1"	"sia_transporters"	"MRSA"	4
"GCA_009739675.1_ASM973967v1"	"sucrose_transporters"	"MRSA"	3
"GCA_009739695.1_ASM973969v1"	"arabinose_transporters"	"MRSA"	23
"GCA_009739695.1_ASM973969v1"	"galactose_transporters"	"MRSA"	1
"GCA_009739695.1_ASM973969v1"	"glucose_transporters"	"MRSA"	21
"GCA_009739695.1_ASM973969v1"	"lactose_transporters"	"MRSA"	7
"GCA_009739695.1_ASM973969v1"	"mannitol_transporters"	"MRSA"	45
"GCA_009739695.1_ASM973969v1"	"mannose_transporters"	"MRSA"	8
"GCA_009739695.1_ASM973969v1"	"polysia_transporters"	"MRSA"	3
"GCA_009739695.1_ASM973969v1"	"ribose_transporters"	"MRSA"	23
"GCA_009739695.1_ASM973969v1"	"sia_transporters"	"MRSA"	4
"GCA_009739695.1_ASM973969v1"	"sucrose_transporters"	"MRSA"	3
"GCA_009739715.1_ASM973971v1"	"arabinose_transporters"	"MRSA"	23
"GCA_009739715.1_ASM973971v1"	"galactose_transporters"	"MRSA"	1
"GCA_009739715.1_ASM973971v1"	"glucose_transporters"	"MRSA"	21
